DSCPRD.IN                                                        DATE:   3/07/16
                          DISCOUNT SCHEDULES AND PRICES          PAGE:         1
                              FOR RETAIL PRODUCTS                               


                                          PKG               DISCOUNT     CURRENT
PRD #            DESCRIPTION              SIZE      UOM    SCHEDULE #     PRICE 
6665   PRO 22-0-22 W/80% DUR-150 SGN      50LB      BAG        41         36.550
6801   SULFATE OF POTASH(GREENS GRADE)    50LB      BAG        41         28.600
6802   SULFATE OF POTASH (SOLUBLE)        50LB      BAG        41         28.600
6804   SULFATE OF POTASH (GRANULE)        50LB      BAG        41         28.600
6812   SHEPHERD FUNGICIDE (12X4 OZ)       1EA       BTL        41        160.000
6889   SPECTRO 90 WDG                     4X5       LB         41         12.650
6905   T-NEX 1AQ PGR                      2X1       GAL        41        142.000
6914   TM/C WDG FUNGICIDE                 4X5LB     LB         41         10.150
6915   TALSTAR SELECT INSECTICIDE(RUP)    4X1       GAL        41         52.350
6916   T-ZONE SE HERBICIDE                4X1       GAL        41         62.500
6917   T-ZONE SE HERBICIDE                2X2.5     GAL        41         59.050
6918   T-ZONE SE HERBICIDE                30GAL     GAL        41         57.900
6920   CB TANK CLEANER                    6X4       LB         41          4.600
6923   TALSTAR XTRA GC GRANULAR (RUP)     50LB      LB         41          1.000
6931   TEBUCONAZOLE 3.6F (QUALI-PRO)      4X1       GAL        41         93.500
6933   ULTRA PURE OIL                     2X2.5     GAL        41         21.250
6942   CB TANK CLEANER                    6X3       LB         41          4.600
DSCPRD.IN                                                        DATE:   3/07/16
                          DISCOUNT SCHEDULES AND PRICES          PAGE:        42
                              FOR RETAIL PRODUCTS                               


                                          PKG               DISCOUNT     CURRENT
PRD #            DESCRIPTION              SIZE      UOM    SCHEDULE #     PRICE 
=====  ===============================    =====     ===    ==========    =======
6944   CB TANK CLEANER                    12X1      LB         41          5.720
6945   TALSTAR PROFESSIONAL INSECTICID    4X1       GAL        41         52.350
6949   TEMPO SC ULTRA (8X900 MIL)         8X1       BTL        41        154.200
6950   TEAM 2G                            40LB      LB         41           .510
6963   TEE TIME 14-28-10 50% NUTRALENE    50LB      BAG        41         37.400
6966   TEE TIME 18-6-15 65% NUTRALENE     50LB      BAG        41         38.550
6967   TEE TIME 22-0-22 65%NUTRA/MUTEC    50LB      BAG        41         40.850
6968   TEE TIME 13-2-13 AMMON SULFATE     50LB      BAG        41         32.500
6973   TENACITY HERBICIDE (12X8 FL.OZ)    12X8OZ    FOZ        41          7.750
6984   TIDE PACLO 2SC (QUALI-PRO)         4X1       GAL        41        235.650
6986   TEE TIME 15-0-29 100% NUTRALENE    50LB      BAG        41         41.950
6989   PROTURF A-TEP (HI-MAG) MICROS      50LB      BAG        41         51.450
6992   TEMPO SC ULTRA (6 X 240 MIL)       6X1       BTL        41         42.400
6995   TEE TIME 25-5-15 50% MUTECH        50LB      BAG        41         37.500
7004   TOTAL GREEN II (22%FE+55%S)        50LB      LB         41           .610
7008   TERRIER ANTIBIOTIC                 1EA       BTL        41        281.000
7011   TRANSOM 50WSB (6X2LB)              6X4X8     OZ         41           .760
7016   3336 FLOWABLE                      2X2.5     GAL        41         90.250
7019   9/15 3336 WP-WSB (6X2 LB)          6X4X8     OZ         41           .760
7021   3336 DG LITE FUNGICIDE             30LB      LB         41          1.700
7104   TRAMMEL 5% DG (TRIFLURALIN)        40LB      LB         41           .720
7105   TRANSFILM                          2X2.5     GAL        41         34.300
7108   TOWER HERBICIDE                    5GAL      GAL        41        266.850
7111   TRANSOM 4.5 F FUNGICIDE            2X2.5     GAL        41         67.000
7112   TRANSFILM                          30GAL     GAL        41         34.300
7114   TOURNAMENT-READY PELLETS           24X6      OZ         41          1.920
7115   TRANSITION HC                      4X1       GAL        41        130.300
7148   9/15 TALSTAR INSECTICIDE(16 OZ     8X16      EA         41          9.500
7149   TRIAMINE JET SPRAY (22 OZ AERO)    12X22     EA         41          7.400
7221   TRIBUNE AQUATIC HERBICIDE          2X2.5     GAL        41         58.000
7222   TRIMEC LAWN WEED KILLER            12X1      QT         41          9.950
7223   TRIMEC 1000 LOW ODOR HERBICIDE     2X2.5     GAL        41         35.150
7225   TRIMEC ENCORE BROADLEAF            55GAL     GAL        41         45.500
7238   TRIMEC SUPER BROADLEAF             2X2.5     GAL        41         81.450
7239   TRIMEC BENTGRASS                   2X2.5     GAL        41         41.200
7252   TRIMEC CLASSIC BROADLEAF           4X1       GAL        41         39.550
7254   TRIMEC CLASSIC BROADLEAF           30GAL     GAL        41         37.200
7261   TURF MARK WSP (GREEN)              40PKS     CS         41        236.600
7262   TRIMEC ENCORE BROADLEAF            2X2.5     GAL        41         46.350
7263   TRIMEC 992                         2X2.5     GAL        41         28.000
7266   TRIMEC CLASSIC BROADLEAF           2X2.5     GAL        41         38.700
7267   TRINITY FUNGICIDE                  2X2.5     GAL        41        181.600
7268   TRIMEC TURF WEEDER GRANULES        50LB      LB         41           .640
7272   CB TROPHY GOLD                     2X2.5     GAL        41         30.400
7276   CB TROPHY GOLD                     120GAL    GAL        41         30.090
7277   CB TROPHY GOLD                     220GAL    GAL        41         30.090
7279   TURF KING 21-0-10 W/50% UFLEXX     50LB      BAG        41         17.300
7283   TURF KING 18-0-9 W/40% UFLEXX      50LB      BAG        41         16.100
7284   TURF KING 25-0-5 W/50% XCU         50LB      BAG        41         18.100
7290   TURF KING 20-0-5 W/25% XCU         50LB      BAG        41         14.550
DSCPRD.IN                                                        DATE:   3/07/16
                          DISCOUNT SCHEDULES AND PRICES          PAGE:        43
                              FOR RETAIL PRODUCTS                               


                                          PKG               DISCOUNT     CURRENT
PRD #            DESCRIPTION              SIZE      UOM    SCHEDULE #     PRICE 
=====  ===============================    =====     ===    ==========    =======
7294   46-0-0 UREA GRANULE                50LB      BAG        41         16.400
7297   FEED/SPRAY GRADE UREA (46-0-0)     50LB      BAG        41         18.800
7299   TURF MARK BLUE                     4X1       GAL        41         36.400
7300   3-D TURF HERBICIDE                 2X2.5     GAL        41         24.700
7312   TURF KING 35-0-10 S.I.F.I.         50LB      BAG        41         45.400
7320   TUPERSAN                           12X4      LB         41         28.050
7321   TURF KING 32-0-8 W/40% UFLEXX      50LB      BAG        41         19.150
7338   TURFLON ESTER ULTRA                2X2.5     GAL        41        141.000
7348   TRIMEC CRABGRASS KILLER CONC.      12X1      QT         41         14.750
7365   TRIPLET LOW ODOR                   55GAL     GAL        41         37.350
7366   TRIPLET LOW ODOR                   2X2.5     GAL        41         38.200
7368   CB ULTRA-MARK                      4X1       GAL        41         26.150
7631   CB VAPORGARD                       2X2.5     GAL        41         14.530
7641   VESSEL HERBICIDE                   2X2.5     GAL        41         25.700
7642   VESSEL HERBICIDE                   30GAL     GAL        41         24.900
7643   VESSEL HERBICIDE                   55GAL     GAL        41         24.500
7644   VESSEL HERBICIDE - RTN             275GAL    GAL        41         24.150
7645   VESSEL HERBICIDE                   4X1       GAL        41         27.650
7646   VISION PRO HD                      4X1       GAL        41        120.300
7658   TURF MARK WSP (BLUE)               40PKS     CS         41        212.900
7661   UMAXX GRANULES                     50LB      BAG        41         31.400
7662   UFLEXX 46-0-0 GRANULES             50LB      BAG        41         25.150
7664   TURF MARK GREEN                    2X2.5     GAL        41         47.000
7775   CB 4# LV ESTER                     2X2.5     GAL        41         18.100
7804   CB 4# LV ESTER                     120GAL    GAL        41         17.790
7805   CB 4# LV ESTER                     BULK      GAL        41         16.950
7809   CB 4# AMINE                        4X1       GAL        41         15.040
7812   CB 4# AMINE                        2X2.5     GAL        41         13.360
7829   CB 4# AMINE                        120GAL    GAL        41         13.050
7831   CB 4# AMINE                        30GAL     GAL        41         13.360
7832   CB 4# AMINE                        250GAL    GAL        41         13.050
7835   CB 4# AMINE                        220GAL    GAL        41         13.050
7836   CB 4# AMINE                        55GAL     GAL        41         13.160
7839   CB 4# AMINE                        BULK      GAL        41         12.500
7840   CB 4# LV ESTER                     250GAL    GAL        41         17.790
7843   WEDGLE NEEDLE - .75" (4 PAK)       PAK       PAK        41         27.000
7844   WEDGLE NEEDLE - 1.5" (4 PAK)       PAK       PAK        41         35.000
7848   WEDGLE DISTILLED WATER(12X4 OZ)    1EA       BTL        41         15.000
7850   WEDGLE DELUXE CARRYING CASE        1EA       EA         41        129.000
7853   WEDGLE PORTLE KIT                  1EA       EA         41        300.000
7854   WEDGLE PORTLE TIP - .75"           1EA       EA         41         20.000
7855   WEDGLE PORTLE TIP - 1.5"           1EA       EA         41         21.000
7857   WEDGLE PORTLE TIP -.5"             1EA       EA         41         18.000
7865   WEDGLE DELUXE INJECT GUN-W/CASE    1EA       EA         41        845.000
8280   CB 6# LV ESTER                     120GAL    GAL        41         22.880
8283   CB 6# LV ESTER                     250GAL    GAL        41         22.880
8284   CB 6# LV ESTER                     2X2.5     GAL        41         23.190
8292   CB 6# LV ESTER                     BULK      GAL        41         22.040
8296   CB 6# LV ESTER                     220GAL    GAL        41         22.880
8907   WEEDONE LV6 EC                     30GAL     GAL        41         23.190
DSCPRD.IN                                                        DATE:   3/07/16
                          DISCOUNT SCHEDULES AND PRICES          PAGE:        44
                              FOR RETAIL PRODUCTS                               


                                          PKG               DISCOUNT     CURRENT
PRD #            DESCRIPTION              SIZE      UOM    SCHEDULE #     PRICE 
=====  ===============================    =====     ===    ==========    =======
8909   WEEDONE LV4 EC                     30GAL     GAL        41         18.100
8910   WEEDTRINE D                        4X1       GAL        41         50.950
8914   WEEDONE LV4 EC                     2X2.5     GAL        41         18.100
8915   WHIPPET FUNGICIDE (12X4OZ)         1EA       BTL        41        160.000
8916   WEEDONE LV6 EC                     2X2.5     GAL        41         23.190
8920   WEEDONE LV6 EC                     265GAL    GAL        41         22.880
8921   WISDOM TC FLOWABLE                 12X1      QT         41         12.900
8938   DOGGETT'S XL 30-7-10 SOLU FERT     30LB      BAG        41         49.150
8949   ZENITH 2F                          4X1       GAL        41         79.650
8952   ZENITH 75 WSP (4X4X1.6 OZ.)        4X4X1.    OZ         41          3.490
8969   ZENITH 0.5 G (GYPSUM BASE)         30LB      LB         41           .900
1018   AATREX 4L                          2X2.5     GAL        44         17.800
1127   AATREX NINE-O                      25LB      LB         44          3.870
1250   ACUMEN                             2X2.5     GAL        44         36.890
1280   AGRI-MYCIN 17 (STREPTOMYCIN)       10X2      LB         44         13.500
1344   ALIETTE 80 WDG                     6X5       LB         44         13.180
1345   AMBER                              12X18     OZ         44         10.820
1576   BANVEL                             2X2.5     GAL        44         63.940
1577   BANVEL                             250GAL    GAL        44         63.940
1683   BASAGRAN                           2X2.5     GAL        44         76.500
1724   BAYTHROID XL                       4X1       GAL        44        314.900
1872   BICEP II MAGNUM                    2X2.5     GAL        44         40.170
